"auto_id" "taxon_name" "name_c" "category" "version" "criteria" "adjusting" "taxon_group" "name_code"
4368 "Strobilanthes cusia" "馬藍" "NLC" "v1080131" NA NA "vascular plant" "204529"
4369 "Dichondra micrantha" "馬蹄金" "NLC" "v1080131" NA NA "vascular plant" "204667"
4370 "Pieris taiwanensis" "臺灣馬醉木" "NLC" "v1080131" NA NA "vascular plant" "202894"
4371 "Cremastra appendiculata" "馬鞭蘭" "NLC" "v1080131" NA NA "vascular plant" "201980"
4372 "Portulaca quadrifida" "四瓣馬齒莧" "NLC" "v1080131" NA NA "vascular plant" "202744"
4373 "Portulaca oleracea" "馬齒莧" "NLC" "v1080131" NA NA "vascular plant" "202740"
4374 "Portulaca pilosa subsp. pilosa" "毛馬齒莧" "NLC" "v1080131" NA NA "vascular plant" "202743"
4375 "Davallia trichomanoides" "海州骨碎補" "NLC" "v1080131" NA NA "vascular plant" "205121"
4376 "Davallia solida" "闊葉骨碎補" "NLC" "v1080131" NA NA "vascular plant" "205122"
4377 "Davallia divaricata" "大葉骨碎補" "NLC" "v1080131" NA NA "vascular plant" "433960"
4378 "Davallia griffithiana" "杯狀蓋陰石蕨" "NLC" "v1080131" NA NA "vascular plant" "205124"
4379 "Davallia cumingii" "鱗葉陰石蕨" "NLC" "v1080131" NA NA "vascular plant" "205127"
4380 "Deschampsia flexuosa" "曲芒髮草" "NLC" "v1080131" NA NA "vascular plant" "201470"
4381 "Ophioderma pendula" "帶狀瓶爾小草" "NLC" "v1080131" NA NA "vascular plant" "205393"
4382 "Flagellaria indica" "印度鞭藤" "NLC" "v1080131" NA NA "vascular plant" "202254"
4383 "Ainsliaea fragrans" "香鬼督郵" "NLC" "v1080131" NA NA "vascular plant" "202358"
4384 "Ainsliaea macroclinidioides" "阿里山鬼督郵" "NLC" "v1080131" NA NA "vascular plant" "202360"
4385 "Ainsliaea latifolia subsp. henryi" "臺灣鬼督郵" "NLC" "v1080131" NA NA "vascular plant" "202359"
4386 "Didymoplexis micradenia" "小鬼蘭" "NLC" "v1080131" NA NA "vascular plant" "400914"
4387 "Didymoplexis pallens var. pallens" "吊鐘鬼蘭" "NLC" "v1080131" NA NA "vascular plant" "433834"
4388 "Bidens bipinnata" "鬼針" "NLC" "v1080131" NA NA "vascular plant" "202400"
4389 "Bidens pilosa var. minor" "小白花鬼針" "NLC" "v1080131" NA NA "vascular plant" "202402"
4390 "Bidens biternata" "鬼針舅" "NLC" "v1080131" NA NA "vascular plant" "202401"
4391 "Amorphophallus kiusianus" "東亞魔芋" "NLC" "v1080131" NA NA "vascular plant" "201133"
4392 "Dichrocephala integrifolia" "茯苓菜" "NLC" "v1080131" NA NA "vascular plant" "202456"
4393 "Premna microphylla" "臭黃荊" "NLC" "v1080131" NA NA "vascular plant" "203570"
4394 "Premna odorata" "毛魚臭木" "NLC" "v1080131" NA NA "vascular plant" "203572"
4395 "Premna serratifolia" "臭娘子" "NLC" "v1080131" NA NA "vascular plant" "203573"
4396 "Derris trifoliata" "三葉魚藤" "NLC" "v1080131" NA NA "vascular plant" "203103"
4397 "Scolopia oldhamii" "魯花樹" "NLC" "v1080131" NA NA "vascular plant" "204992"
4398 "Dryopteris paleolata" "魚鱗蕨" "NLC" "v1080131" NA NA "vascular plant" "433975"
4399 "Dryopteris wallichiana subsp. nepalensis" "尼泊爾鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "433738"
4400 "Dryopteris reflexosquamata" "逆鱗鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205194"
4401 "Dryopteris lachoongensis" "脈紋鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "433971"
4402 "Bonnaya ciliata" "水丁黃" "NLC" "v1080131" NA NA "vascular plant" "433686"
4403 "Dryopteris sparsa" "長葉鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205198"
4404 "Dryopteris polita" "臺東鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205193"
4405 "Dryopteris pseudolunanensis" "擬桫欏鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "426981"
4406 "Dryopteris varia" "南海鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205205"
4407 "Dryopteris squamiseta" "阿里山鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205199"
4408 "Dryopteris cacaina" "蓬萊鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "426975"
4409 "Dryopteris subexaltata" "早田氏鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205201"
4410 "Dryopteris peranema" "柄囊蕨" "NLC" "v1080131" NA NA "vascular plant" "433976"
4411 "Dryopteris atrata" "暗鱗鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "421884"
4412 "Dryopteris alpestris" "腺鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205177"
4413 "Suaeda maritima" "裸花鹼蓬" "NLC" "v1080131" NA NA "vascular plant" "202730"
4414 "Dryopteris barbigera" "密毛鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205180"
4415 "Dryopteris cycadina" "桫欏鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205178"
4416 "Dryopteris hasseltii" "哈氏假複葉耳蕨" "NLC" "v1080131" NA NA "vascular plant" "205160"
4417 "Dryopteris lepidopoda" "厚葉鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205191"
4418 "Dryopteris diffracta" "彎柄假複葉耳蕨" "NLC" "v1080131" NA NA "vascular plant" "205159"
4419 "Dryopteris scottii" "史氏鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205195"
4420 "Dryopteris wallichiana subsp. wallichiana" "瓦氏鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "433804"
4421 "Dryopteris sordidipes" "落鱗鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205197"
4422 "Dryopteris stenolepis" "狹鱗鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "416336"
4423 "Dryopteris melanocarpa" "長葉鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "422083"
4424 "Dryopteris apiciflora" "頂囊肋毛蕨" "NLC" "v1080131" NA NA "vascular plant" "426970"
4425 "Dryopteris austriaca" "闊葉鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "426978"
4426 "Lepidagathis inaequalis" "卵葉鱗球花" "NLC" "v1080131" NA NA "vascular plant" "204519"
4427 "Lepidagathis formosensis" "臺灣鱗球花" "NLC" "v1080131" NA NA "vascular plant" "204518"
4428 "Microlepia trapeziformis" "針毛鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "410186"
4429 "Microlepia nepalensis" "華南鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "433961"
4430 "Dryopteris redactopinnata" "藏布鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "426982"
4431 "Microlepia hookeriana" "虎克氏鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205139"
4432 "Microlepia krameri" "克氏鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "416335"
4433 "Microlepia obtusiloba" "團羽鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205142"
4434 "Microlepia speluncae" "熱帶鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205145"
4435 "Microlepia strigosa" "粗毛鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205146"
4436 "Microlepia trichosora" "毛囊鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205152"
4437 "Microlepia substrigosa" "亞粗毛鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205147"
4438 "Eclipta prostrata" "鱧腸" "NLC" "v1080131" NA NA "vascular plant" "202458"
4439 "Neottia japonica" "日本雙葉蘭" "NLC" "v1080131" NA NA "vascular plant" "427227"
4440 "Myrsine africana" "小葉鐵仔" "NLC" "v1080131" NA NA "vascular plant" "203949"
4441 "Pteris semipinnata" "半邊羽裂鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205609"
4442 "Pteris dactylina" "掌鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205592"
4443 "Pteris vittata" "鱗蓋鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205614"
4444 "Pteris terminalis" "溪鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "434065"
4445 "Pteris setulosocostulata" "有刺鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "434064"
4446 "Pteris dimorpha var. dimorpha" "二形鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "434057"
4447 "Microlepia tenera" "嫩鱗蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205149"
4448 "Pteris cadieri" "卡氏鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205590"
4449 "Pteris fauriei" "傅氏鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205597"
4450 "Pteris deltodon" "岩鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205593"
4451 "Pteris multifida" "鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205604"
4452 "Pteris ensiformis" "箭葉鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205595"
4453 "Pteris dimorpha var. prolongata" "尾葉鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "434059"
4454 "Pteris perplexa" "變葉鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "434063"
4455 "Pteris amoena" "鈴木氏鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "434056"
4456 "Pteris cretica subsp. cretica" "大葉鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "433807"
4457 "Pteris incurvata" "彎羽鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "434060"
4458 "Pteris biaurita" "弧脈鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205589"
4459 "Pteris arisanensis" "阿里山鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "427319"
4460 "Pteris wallichiana" "瓦氏鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205615"
4461 "Pteris longipes" "蓬萊鳳尾蕨" "NLC" "v1080131" NA NA "vascular plant" "205602"
4462 "Iris domestica" "射干" "NLC" "v1080131" NA NA "vascular plant" "428867"
4463 "Brucea javanica" "鴉膽子" "NLC" "v1080131" NA NA "vascular plant" "204489"
4464 "Cryptotaenia japonica" "鴨兒芹" "NLC" "v1080131" NA NA "vascular plant" "202315"
4465 "Ischaemum indicum" "印度鴨嘴草" "NLC" "v1080131" NA NA "vascular plant" "201565"
4466 "Ischaemum timorense" "帝汶鴨嘴草" "NLC" "v1080131" NA NA "vascular plant" "416045"
4467 "Hylodesmum leptopus" "細梗山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203150"
4468 "Gynostemma pentaphyllum" "絞股藍" "NLC" "v1080131" NA NA "vascular plant" "204970"
4469 "Entada rheedei" "厚殼鴨腱藤" "NLC" "v1080131" NA NA "vascular plant" "203130"
4470 "Entada phaseoloides subsp. phaseoloides" "榼藤子" "NLC" "v1080131" NA NA "vascular plant" "433819"
4471 "Cyanotis arachnoidea" "蛛絲毛藍耳草" "NLC" "v1080131" NA NA "vascular plant" "400835"
4472 "Phyla nodiflora" "鴨舌<U+7640>" "NLC" "v1080131" NA NA "vascular plant" "203568"
4473 "Monochoria vaginalis" "鴨舌草" "NLC" "v1080131" NA NA "vascular plant" "201846"
4474 "Commelina auriculata" "耳葉鴨跖草" "NLC" "v1080131" NA NA "vascular plant" "201186"
4475 "Commelina benghalensis" "圓葉鴨跖草" "NLC" "v1080131" NA NA "vascular plant" "201187"
4476 "Commelina communis" "鴨跖草" "NLC" "v1080131" NA NA "vascular plant" "201188"
4477 "Commelina diffusa" "竹仔菜" "NLC" "v1080131" NA NA "vascular plant" "201189"
4478 "Commelina paludosa" "大葉鴨跖草" "NLC" "v1080131" NA NA "vascular plant" "201190"
4479 "Schefflera arboricola" "鵝掌蘗" "NLC" "v1080131" NA NA "vascular plant" "202298"
4480 "Schefflera octophylla" "鵝掌柴" "NLC" "v1080131" NA NA "vascular plant" "202299"
4481 "Agropyron mayebaranum" "前原鵝觀草" "NLC" "v1080131" NA NA "vascular plant" "427755"
4482 "Phaius mishmensis" "細莖鶴頂蘭" "NLC" "v1080131" NA NA "vascular plant" "202178"
4483 "Tylophora sui" "蘇氏鷗蔓" "NLC" "v1080131" NA NA "vascular plant" "424958"
4484 "Tylophora ovata" "鷗蔓" "NLC" "v1080131" NA NA "vascular plant" "203357"
4485 "Tylophora lui" "呂氏鷗蔓" "NLC" "v1080131" NA NA "vascular plant" "424959"
4486 "Halophila beccari" "貝氏鹽藻" "NLC" "v1080131" NA NA "vascular plant" "423981"
4487 "Halophila ovalis" "卵葉鹽藻" "NLC" "v1080131" NA NA "vascular plant" "201733"
4488 "Monotropastrum humile" "水晶蘭" "NLC" "v1080131" NA NA "vascular plant" "433817"
4489 "Gordonia axillaris" "大頭茶" "NLC" "v1080131" NA NA "vascular plant" "204816"
4490 "Halophila decipiens" "毛葉鹽藻" "NLC" "v1080131" NA NA "vascular plant" "201732"
4491 "Pyrola japonica" "日本鹿蹄草" "NLC" "v1080131" NA NA "vascular plant" "202929"
4492 "Liriope spicata" "麥門冬" "NLC" "v1080131" NA NA "vascular plant" "201814"
4493 "Liriope platyphylla" "闊葉麥門冬" "NLC" "v1080131" NA NA "vascular plant" "201813"
4494 "Chrysoglossum ornatum" "黃唇蘭" "NLC" "v1080131" NA NA "vascular plant" "201972"
4495 "Chrysoglossum formosanum" "臺灣黃唇蘭" "NLC" "v1080131" NA NA "vascular plant" "201972"
4496 "Gardenia jasminoides" "山黃梔" "NLC" "v1080131" NA NA "vascular plant" "204301"
4497 "Buxus microphylla subsp. sinica" "黃楊" "NLC" "v1080131" NA NA "vascular plant" "202932"
4498 "Clausena excavata" "過山香" "NLC" "v1080131" NA NA "vascular plant" "204453"
4499 "Polygonatum odoratum var. pluriflorum" "萎蕤" "NLC" "v1080131" NA NA "vascular plant" "201828"
4500 "Boerhavia glabrata" "光果黃細心" "NLC" "v1080131" NA NA "vascular plant" "400939"
4501 "Pleocnemia winitii" "黃腺羽蕨" "NLC" "v1080131" NA NA "vascular plant" "433981"
4502 "Pleocnemia rufinervis" "網脈突齒蕨" "NLC" "v1080131" NA NA "vascular plant" "427012"
4503 "Senecio scandens var. incisus" "裂葉蔓黃菀" "NLC" "v1080131" NA NA "vascular plant" "202556"
4504 "Senecio scandens var. scandens" "蔓黃菀" "NLC" "v1080131" NA NA "vascular plant" "202557"
4505 "Deparia subfluvialis" "南洋假鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205052"
4506 "Coptis quinquefolia" "五葉黃連" "NLC" "v1080131" NA NA "vascular plant" "204037"
4507 "Pistacia chinensis" "黃連木" "NLC" "v1080131" NA NA "vascular plant" "204428"
4508 "Berchemia racemosa var. magna" "大黃鱔藤" "NLC" "v1080131" NA NA "vascular plant" "204070"
4509 "Berchemia lineata" "小葉黃鱔藤" "NLC" "v1080131" NA NA "vascular plant" "204069"
4510 "Berchemia formosana" "臺灣黃鱔藤" "NLC" "v1080131" NA NA "vascular plant" "204068"
4511 "Youngia japonica subsp. longiflora" "大花黃鵪菜" "NLC" "v1080131" NA NA "vascular plant" "202594"
4512 "Youngia japonica subsp. japonica" "黃鵪菜" "NLC" "v1080131" NA NA "vascular plant" "202593"
4513 "Corchorus aestuans var. aestuans" "繩黃麻" "NLC" "v1080131" NA NA "vascular plant" "203713"
4514 "Doryopteris concolor" "黑心蕨" "NLC" "v1080131" NA NA "vascular plant" "205581"
4515 "Fuirena umbellata" "黑珠蒿" "NLC" "v1080131" NA NA "vascular plant" "201335"
4516 "Alectra arvensis" "黑蒴" "NLC" "v1080131" NA NA "vascular plant" "433699"
4517 "Androsace umbellata" "地錢草" "NLC" "v1080131" NA NA "vascular plant" "203953"
4518 "Itea oldhamii" "鼠刺" "NLC" "v1080131" NA NA "vascular plant" "204271"
4519 "Sporobolus indicus var. major" "鼠尾粟" "NLC" "v1080131" NA NA "vascular plant" "201698"
4520 "Salvia plebeia" "節毛鼠尾草" "NLC" "v1080131" NA NA "vascular plant" "203531"
4521 "Salvia scapiformis" "卵葉鼠尾草" "NLC" "v1080131" NA NA "vascular plant" "203532"
4522 "Salvia japonica" "日本紫花鼠尾草" "NLC" "v1080131" NA NA "vascular plant" "203528"
4523 "Rhamnus crenata" "鈍齒鼠李" "NLC" "v1080131" NA NA "vascular plant" "204075"
4524 "Rhamnus kanagusuki" "變葉鼠李" "NLC" "v1080131" NA NA "vascular plant" "433909"
4525 "Rhamnus parvifolia" "小葉鼠李" "NLC" "v1080131" NA NA "vascular plant" "204079"
4526 "Gnaphalium involucratum var. ramosum" "分枝鼠麴草" "NLC" "v1080131" NA NA "vascular plant" "202490"
4527 "Gnaphalium japonicum" "父子草" "NLC" "v1080131" NA NA "vascular plant" "202492"
4528 "Gnaphalium adnatum" "紅面番" "NLC" "v1080131" NA NA "vascular plant" "202486"
4529 "Gnaphalium hypoleucum var. amoyense" "假秋鼠麴草" "NLC" "v1080131" NA NA "vascular plant" "202488"
4530 "Gnaphalium luteoalbum subsp. affine" "鼠麴草" "NLC" "v1080131" NA NA "vascular plant" "202493"
4531 "Gnaphalium hypoleucum var. hypoleucum" "秋鼠麴草" "NLC" "v1080131" NA NA "vascular plant" "202489"
4532 "Gnaphalium involucratum var. simplex" "細葉鼠麴草" "NLC" "v1080131" NA NA "vascular plant" "202491"
4533 "Gnaphalium polycaulon" "多莖鼠麴草" "NLC" "v1080131" NA NA "vascular plant" "400930"
4534 "Gnaphalium luteoalbum subsp. luteoalbum" "絲綿草" "NLC" "v1080131" NA NA "vascular plant" "202494"
4535 "Odontochilus lanceolatus" "雙囊齒唇蘭" "NLC" "v1080131" NA NA "vascular plant" "202166"
4536 "Odontochilus inabai" "單囊齒唇蘭" "NLC" "v1080131" NA NA "vascular plant" "400852"
4537 "Dactyloctenium aegyptium" "龍爪茅" "NLC" "v1080131" NA NA "vascular plant" "201465"
4538 "Arachnis labrosa" "龍爪蘭" "NLC" "v1080131" NA NA "vascular plant" "201910"
4539 "Agrimonia pilosa" "龍牙草" "NLC" "v1080131" NA NA "vascular plant" "204138"
4540 "Tubocapsicum anomalum" "龍珠" "NLC" "v1080131" NA NA "vascular plant" "204744"
4541 "Deparia lancea" "對囊蕨" "NLC" "v1080131" NA NA "vascular plant" "205104"
4542 "Lespedeza virgata" "細梗胡枝子" "NLC" "v1080131" NA NA "vascular plant" "203175"
4543 "Hylodesmum podocarpum subsp. oxyphyllum" "小山螞蝗" "NLC" "v1080131" NA NA "vascular plant" "203152"
4544 "Phlegmariurus fordii" "福氏石松" "NLC" "v1080131" NA NA "vascular plant" "433944"
4545 "Lespedeza cuneata" "鐵掃帚" "NLC" "v1080131" NA NA "vascular plant" "203172"
4546 "Micropolypodium okuboi" "梳葉蕨" "NLC" "v1080131" NA NA "vascular plant" "205501"
4547 "Phymatosorus scolopendria" "海岸擬茀蕨" "NLC" "v1080131" NA NA "vascular plant" "411492"
4548 "Ammannia coccinea" "長葉水莧菜" "NLC" "v1080131" NA NA "vascular plant" "203730"
4549 "Dactylorhiza viridis" "綠花凹舌蘭" "NLC" "v1080131" NA NA "vascular plant" "427217"
4550 "Ilex bioritsensis" "苗栗冬青" "NLC" "v1080131" NA NA "vascular plant" "202748"
4551 "Thladiantha punctata" "斑花青牛膽" "NLC" "v1080131" NA NA "vascular plant" "204979"
4552 "Vitex negundo" "黃荊" "NLC" "v1080131" NA NA "vascular plant" "203579"
4553 "Microsorum membranaceum" "膜葉星蕨" "NLC" "v1080131" NA NA "vascular plant" "427004"
4554 "Stemona tuberosa" "百部" "NLC" "v1080131" NA NA "vascular plant" "201869"
4555 "Crepidium matsudae" "凹唇軟葉蘭" "NLC" "v1080131" NA NA "vascular plant" "Kew-48944"
4556 "Alsophila podophylla" "鬼桫欏" "NLC" "v1080131" NA NA "vascular plant" "205117"
4557 "Trichosanthes cucumeroides" "王瓜" "NLC" "v1080131" NA NA "vascular plant" "204980"
4558 "Cyclogramma auriculata" "耳羽鉤毛蕨" "NLC" "v1080131" NA NA "vascular plant" "426808"
4559 "Momordica cochinchinensis" "木虌子" "NLC" "v1080131" NA NA "vascular plant" "204973"
4560 "Trianthema portulacastrum" "假海馬齒" "NLC" "v1080131" NA NA "vascular plant" "433864"
4561 "Crepidium bancanoides" "裂唇軟葉蘭" "NLC" "v1080131" NA NA "vascular plant" "Kew-48820"
4562 "Deparia allantodioides" "亞蹄蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "409649"
4563 "Alsophila lepifera" "筆筒樹" "NLC" "v1080131" NA NA "vascular plant" "205114"
4564 "Tectaria decurrens" "翅柄三叉蕨" "NLC" "v1080131" NA NA "vascular plant" "205413"
4565 "Deparia formosana" "假腸蕨" "NLC" "v1080131" NA NA "vascular plant" "409879"
4566 "Trema cannabina" "銳葉山黃麻" "NLC" "v1080131" NA NA "vascular plant" "204880"
4567 "Haplopteris anguste-elongata" "姬書帶蕨" "NLC" "v1080131" NA NA "vascular plant" "411284"
4568 "Haplopteris flexuosa" "書帶蕨" "NLC" "v1080131" NA NA "vascular plant" "411286"
4569 "Callerya reticulata" "老荊藤" "NLC" "v1080131" NA NA "vascular plant" "203058"
4570 "Haplopteris taeniophylla" "廣葉書帶蕨" "NLC" "v1080131" NA NA "vascular plant" "411287"
4571 "Trichosanthes ovigera" "全緣括樓" "NLC" "v1080131" NA NA "vascular plant" "204983"
4572 "Maianthemum harae" "原氏鹿藥" "NLC" "v1080131" NA NA "vascular plant" "426640"
4573 "Diplocyclos palmatus" "雙輪瓜" "NLC" "v1080131" NA NA "vascular plant" "204968"
4574 "Viola betonicifolia" "箭葉菫菜" "NLC" "v1080131" NA NA "vascular plant" "205004"
4575 "Celtis sinensis" "朴樹" "NLC" "v1080131" NA NA "vascular plant" "204879"
4576 "Tephrosia purpurea" "灰毛豆" "NLC" "v1080131" NA NA "vascular plant" "203229"
4577 "Ammannia multiflora" "多花水莧菜" "NLC" "v1080131" NA NA "vascular plant" "203731"
4578 "Mosla chinensis" "乾汗草" "NLC" "v1080131" NA NA "vascular plant" "203505"
4579 "Leea guineensis" "火筒樹" "NLC" "v1080131" NA NA "vascular plant" "204064"
4580 "Dalbergia benthamii" "藤黃檀" "NLC" "v1080131" NA NA "vascular plant" "203096"
4581 "Begonia palmata" "裂葉秋海棠" "NLC" "v1080131" NA NA "vascular plant" "204963"
4582 "Lespedeza chinensis" "華胡枝子" "NLC" "v1080131" NA NA "vascular plant" "203171"
4583 "Polypodiodes formosana" "臺灣水龍骨" "NLC" "v1080131" NA NA "vascular plant" "205556"
4584 "Odontosoria chinensis" "烏蕨" "NLC" "v1080131" NA NA "vascular plant" "205297"
4585 "Vandellia anagallis" "定經草" "NLC" "v1080131" NA NA "vascular plant" "204609"
4586 "Solidago virgaurea var. leiocarpa" "一枝黃花" "NLC" "v1080131" NA NA "vascular plant" "202563"
4587 "Melicope triphylla" "假三腳虌" "NLC" "v1080131" NA NA "vascular plant" "204457"
4588 "Vernonia gratiosa" "過山龍" "NLC" "v1080131" NA NA "vascular plant" "202582"
4589 "Murraya exotica" "月橘" "NLC" "v1080131" NA NA "vascular plant" "ITS-503888"
4590 "Myriactis humilis" "矮菊" "NLC" "v1080131" NA NA "vascular plant" "202526"
4591 "Ardisia brevicaulis" "屯鹿紫金牛" "NLC" "v1080131" "LC" NA "vascular plant" "203924"
4592 "Vigna marina" "濱豇豆" "NLC" "v1080131" NA NA "vascular plant" "203247"
4593 "Gentiana davidii var. formosana" "臺灣龍膽" "NLC" "v1080131" NA NA "vascular plant" "400864"
4594 "Asplenium adiantumnigrum" "深山鐵角蕨" "NLC" "v1080131" NA NA "vascular plant" "205428"
4595 "Athyrium oppositipinnum var. oppositipinnum" "對生蹄蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205065"
4596 "Viburnum aboricolum" "著生珊瑚樹" "NLC" "v1080131" NA NA "vascular plant" "202818"
4597 "Dryopteris hendersoni" "小苞鱗毛蕨" "NLC" "v1080131" NA NA "vascular plant" "205187"
4598 "Disporopsis fuscopicota var. arisanensis" "阿里山假寶鐸花" "NLC" "v1080131" NA NA "vascular plant" "201799"
4599 "Adinandra formosana var. fomosana" "臺灣楊桐" "NLC" "v1080131" NA NA "vascular plant" "204780"
4600 "Tectaria zeylanica" "地耳蕨" "NLC" "v1080131" NA NA "vascular plant" "427351"
4601 "Arthromeris lehmanni" "肢節蕨" "NLC" "v1080131" NA NA "vascular plant" "421698"
4602 "Carex morrisonicola" "玉山宿柱薹" "NLC" "v1080131" NA NA "vascular plant" "201216"
4603 "Chloranthus oldhami" "臺灣及己" "NLC" "v1080131" NA NA "vascular plant" "203836"
4604 "Calanthe aristullifera" "翹距根節蘭" "NLC" "v1080131" NA NA "vascular plant" "201947"
4605 "Odontochilus brevistylus" "短柱齒唇蘭" "NLC" "v1080131" NA NA "vascular plant" "202163"
4606 "Sapindus mukorossii" "無患子" "NLC" "v1080131" NA NA "vascular plant" "204487"
4607 "Hymenophyllum okadae" "青綠膜蕨" "NLC" "v1080131" NA NA "vascular plant" "205262"
4608 "Gastrodia gracillis" "細赤箭" "NLC" "v1080131" NA NA "vascular plant" "202062"
4609 "Asplenium oldhamii" "俄氏鐵角蕨" "NLC" "v1080131" NA NA "vascular plant" "205448"
4610 "Stuckenia pectinata" "龍鬚草" "NLC" "v1080131" NA NA "vascular plant" "201885"
4611 "Codoriocalyx motorius" "鐘萼豆" "NLC" "v1080131" NA NA "vascular plant" "203075"
4612 "Cyclosorus latipinnus" "微縮小毛蕨" "NLC" "v1080131" NA NA "vascular plant" "434071"
4613 "Sida veronicaefolia" "澎湖金午時花" "NLC" "v1080131" NA NA "vascular plant" "203699"
4614 "Parsonia laevigata" "爬森藤" "NLC" "v1080131" NA NA "vascular plant" "424028"
4615 "Arisaema taiwanense var. taiwanense" "蓬萊天南星" "NLC" "v1080131" NA NA "vascular plant" "201144"
4616 "Selaginella doederleinii subsp. doederleinii" "生根卷柏" "NLC" "v1080131" NA NA "vascular plant" "205654"
4617 "Pronephrium triphyllum var. triphyllum" "新月蕨" "NLC" "v1080131" NA NA "vascular plant" "426828"
4618 "Hemistepta lyrata" "泥胡菜" "NLC" "v1080131" NA NA "vascular plant" "202503"
4619 "Photinia beauverdiana" "臺灣老葉兒樹" "NLC" "v1080131" NA NA "vascular plant" "204167"
4620 "Photinia parvifolia" "小葉石楠" "NLC" "v1080131" NA NA "vascular plant" "204170"
4621 "Cephalantheropsis obcordata var. obcordata" "綠花肖頭蕊蘭" "NLC" "v1080131" NA NA "vascular plant" "427078"
4622 "Acorus gramineus var. gramineus" "石菖蒲" "NLC" "v1080131" NA NA "vascular plant" "201127"
4623 "Cyrtomium falcatum subsp. falcatum" "全緣貫眾蕨" "NLC" "v1080131" NA NA "vascular plant" "427070"
4624 "Gastrodia confusoides var. confusoides" "擬八代赤箭" "NLC" "v1080131" NA NA "vascular plant" "426637"
4625 "Lycopodiella cernua" "過山龍" "NLC" "v1080131" NA NA "vascular plant" "427076"
4626 "Tapeinidium pinnatum var. pinnatum" "達邊蕨" "NLC" "v1080131" NA NA "vascular plant" "205299"
4627 "Lindsaea orbiculata var. orbiculata" "圓葉陵齒蕨" "NLC" "v1080131" NA NA "vascular plant" "205291"
4628 "Diplazium esculentum var. esculentum" "過溝菜蕨" "NLC" "v1080131" NA NA "vascular plant" "205090"
4629 "Diplazium donianum var. donianum" "細柄雙蓋蕨" "NLC" "v1080131" NA NA "vascular plant" "205089"
