"auto_id" "taxon_name" "name_c" "redlist_taxon_rank" "category" "version" "criteria" "adjusting" "taxon_group" "name_code" "TBN_scientific_name" "Different_scientific_name" "TBN_taxon_rank" "tp_tid" "ra_tid" "uuid"
308 "Sturnus cineraceus" "灰椋鳥" "species" "NLC" "v1080131" "D" NA "bird" "420166" "Spodiopsar cineraceus" "Spodiopsar cineraceus" "species" 420166 420166 "667eca44-74e7-4e76-88c0-17b6ae7df7a1"
309 "Motacilla tschutschensis tschutschensis" "東方黃鶺鴒(白眉亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "425214" "Motacilla flava" NA "infraspecies" 425214 425214 "b0aeff40-5a65-4bfc-b9d5-3a62101a3dda"
309 "Motacilla tschutschensis macronyx" "東方黃鶺鴒(藍頭亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "430652" "Motacilla flava" NA "infraspecies" 430652 430652 "e5ab17fb-88e9-42d8-b6b0-08591e8520b7"
309 "Motacilla tschutschensis taivana" "東方黃鶺鴒(黃眉亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "430653" "Motacilla flava" NA "infraspecies" 430653 430653 "abcc8154-653d-46a2-a6a4-8f3c083acedd"
309 "Motacilla flava" "東方黃鶺鴒" "species" "NLC" "v1080131" "D" NA "bird" "425215" "Motacilla flava" NA "species" 1024844 1024844 "07dc70f5-3c10-4f5a-8966-98e5db1b7040"
310 "Motacilla cinerea" "灰鶺鴒" "species" "NLC" "v1080131" "D" NA "bird" "425374" "Motacilla cinerea" NA "species" 1024842 1024842 "b6e3f90d-a570-4bfe-bf44-ffec10490666"
311 "Motacilla alba leucopsis" "白鶺鴒(白面)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "420249" "Motacilla alba leucopsis" NA "infraspecies" 420249 420249 "07a3a833-0a34-45f4-895f-8b20884c129f"
312 "Motacilla alba lugens" "白鶺鴒(黑背眼紋亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "420212" "Motacilla alba" NA "infraspecies" 420212 420212 "4c55ba23-9205-47ed-a9e2-868a312c96bc"
312 "Motacilla alba ocularis" "白鶺鴒(灰背眼紋亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "420250" "Motacilla alba" NA "infraspecies" 420250 420250 "e483cb27-8ee7-4c45-8788-48a5947f1363"
312 "Motacilla alba baicalensis" "白鶺鴒(白面灰背亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "430651" "Motacilla alba" NA "infraspecies" 430651 430651 "08f25909-8a0a-4ec7-810f-eb1db1ac4184"
312 "Motacilla alba dukhuensis" "白鶺鴒(西部亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "432296" "Motacilla alba" NA "infraspecies" 432296 432296 "a1100897-c944-4066-a88d-3d086a21b1f0"
312 "Motacilla alba" "白鶺鴒" "species" "NLC" "v1080131" "D" NA "bird" "420249" "Motacilla alba" NA "species" 1024841 1024841 "5bace0cc-a25c-4467-ae55-a22cfc20f556"
313 "Anthus richardi dauricus" "大花鷚(東北亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "380422" "Anthus richardi" NA "infraspecies" 380422 380422 "42914914-e05d-4b5d-ae0c-f811b8a4690c"
313 "Anthus richardi ussuriensis" "大花鷚(烏蘇里亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "420248" "Anthus richardi" NA "infraspecies" 420248 420248 "51b9a226-1276-49d2-af6c-f86d56bc78cb"
313 "Anthus richardi" "大花鷚" "species" "NLC" "v1080131" "D" NA "bird" "380422" "Anthus richardi" NA "species" 1023594 1023594 "f29c1289-d598-4041-b8c4-9ba3426d8e6e"
314 "Anthus gustavi" "白背鷚" "species" "NLC" "v1080131" "D" NA "bird" "380420" "Anthus gustavi" NA "species" 1023591 1023591 "8a142107-0039-452f-870b-7eddc80f7ecd"
315 "Emberiza spodocephala spodocephala" "黑臉<U+9D50>(指名亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "380353" "Emberiza spodocephala" NA "infraspecies" 380353 380353 "0e91b442-5f18-4a05-a6cc-a0df429a1351"
315 "Emberiza spodocephala personata" "黑臉<U+9D50>(日本亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "420245" "Emberiza spodocephala" NA "infraspecies" 420245 420245 "6e2c5d5f-ed42-4943-b505-66fe69435587"
315 "Emberiza spodocephala sordida" "黑臉<U+9D50>(華南亞種)" "infraspecies" "NLC" "v1080131" "D" NA "bird" "425200" "Emberiza spodocephala" NA "infraspecies" 425200 425200 "a86417d4-9eac-4c76-95f0-db730bc71f85"
315 "Emberiza spodocephala" "黑臉<U+9D50>" "species" "NLC" "v1080131" "D" NA "bird" "380353" "Emberiza spodocephala" NA "species" 1024226 1024226 "e44547ec-8d5c-4862-a67e-bd4e8c6dd679"
316 "Fringilla montifringilla" "花雀" "species" "NLC" "v1080131" "D" NA "bird" "380357" "Fringilla montifringilla" NA "species" 380357 380357 "5e3f9bb9-88a8-4668-9d7d-b111e113add9"
317 "Carduelis spinus" "黃雀" "species" "NLC" "v1080131" "D" NA "bird" "419847" "Spinus spinus" "Spinus spinus" "species" 419847 419847 "b75d0ff4-3b92-4cca-b5e3-1a96a6c0a28e"
318 "Spatula querquedula" "白眉鴨" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380067" "Anas querquedula" "Anas querquedula" "species" 380067 380067 "463dd63a-ff6f-4d55-b897-fe888e25c88a"
319 "Aythya fuligula" "鳳頭潛鴨" "species" "NLC" "v1080131" "C1" "[-2]" "bird" "380076" "Aythya fuligula" NA "species" 380076 380076 "1f4449ea-89de-4222-8c93-c79432630bc0"
320 "Ardea purpurea" "紫鷺" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380121" "Ardea purpurea" NA "species" 1023632 1023632 "f2032202-53e3-4c22-8032-1c21174b28da"
321 "Egretta sacra" "岩鷺" "species" "NLC" "v1080131" "D" "[-1]" "bird" "380131" "Egretta sacra" NA "species" 1024207 1024207 "c1a6155d-afba-4016-81b8-f3e703a98c63"
322 "Pandion haliaetus" "魚鷹" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380115" "Pandion haliaetus" NA "species" 1025068 1025068 "82702ec4-1655-4f43-83b8-cca275dad7d8"
323 "Accipiter gularis" "日本松雀鷹" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380097" "Accipiter gularis" NA "species" 1023423 1023423 "41ce80a3-d156-4a32-8d50-cbd9938eb8cb"
324 "Buteo japonicus" "東方鵟" "species" "NLC" "v1080131" "D" "[-2]" "bird" "432224" "Buteo japonicus" NA "species" 1023768 1023768 "27fbbbb9-e533-4c9b-a9a1-1e7dedf64715"
325 "Tringa erythropus" "鶴鷸" "species" "NLC" "v1080131" "D" "[-1]" "bird" "380245" "Tringa erythropus" NA "species" 380245 380245 "6f9870fb-8a2c-46a1-8347-3b0db1c2c9f8"
326 "Numenius phaeopus" "中杓鷸" "species" "NLC" "v1080131" "D" "[-1]" "bird" "380238" "Numenius phaeopus" NA "species" 1024944 1024944 "e291c185-3320-4ba0-b24a-ab076d39fd96"
327 "Calidris falcinellus" "寬嘴鷸" "species" "NLC" "v1080131" "D" "[-1]" "bird" "428563" "Calidris falcinellus" NA "species" 1023791 1023791 "aba0fe4b-f48c-40e9-9b85-a1c996384a95"
328 "Calidris acuminata" "尖尾濱鷸" "species" "NLC" "v1080131" "D" "[-1]" "bird" "380212" "Calidris acuminata" NA "species" 380212 380212 "aa3a11ed-f656-49b4-be79-7c005ba8ba23"
329 "Calidris alba" "三趾濱鷸" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380213" "Calidris alba" NA "species" 1023788 1023788 "1c244404-e312-42fe-8dd5-3e6679257312"
330 "Larus crassirostris" "黑尾鷗" "species" "NLC" "v1080131" "C2b" "[-2]" "bird" "380171" "Larus crassirostris" NA "species" 380171 380171 "cc21f98e-2adc-4a6a-89b0-0ea32f64e734"
331 "Cuculus micropterus" "四聲杜鵑" "species" "NLC" "v1080131" "D" "[-3]" "bird" "404571" "Cuculus micropterus" NA "species" 1024054 1024054 "6ecc5c28-f0e5-4918-a0a0-167d19ef60fe"
332 "Cuculus saturatus" "北方中杜鵑" "species" "NLC" "v1080131" "A; C1" "[-1]" "bird" "420935" "Cuculus saturatus" NA "species" 420935 420935 "e90ae6b7-15bb-437b-9396-adf455be1bd5"
333 "Eudynamys scolopaceus" "噪鵑" "species" "NLC" "v1080131" "D" "[-2]" "bird" "404585" "Eudynamys scolopaceus" NA "species" 1024296 1024296 "b949ed88-83b1-4790-997a-7cd9d7b8fef1"
334 "Centropus sinensis" "褐翅鴉鵑" "species" "NLC" "v1080131" "D" "[-1]" "bird" "432250" "Centropus sinensis" NA "species" 1023882 1023882 "d60f7459-8764-416a-b447-4b9ef07bc4d3"
335 "Hirundapus caudacutus" "白喉針尾雨燕" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380095" "Hirundapus caudacutus" NA "species" 1024498 1024498 "fb1c3f91-a16c-48f4-99e5-5f9a6ccd6af3"
336 "Halcyon coromanda major" "赤翡翠(日本亞種)" "infraspecies" "NLC" "v1080131" "C1" "[-2]" "bird" "380274" "Halcyon coromanda" NA "infraspecies" 380274 380274 "4cfba5a4-239e-4ee2-b571-6cfe34693916"
336 "Halcyon coromanda bangsi" "赤翡翠(琉球亞種)" "infraspecies" "NLC" "v1080131" "C1" "[-2]" "bird" "432255" "Halcyon coromanda" NA "infraspecies" 432255 432255 "b511b104-4a0a-4d15-a398-1a80e43f13b7"
336 "Halcyon coromanda" "赤翡翠" "species" "NLC" "v1080131" "C1" "[-2]" "bird" "380274" "Halcyon coromanda" NA "species" 1024451 1024451 "a3142e24-802d-43b9-8335-d7c4388f4c04"
337 "Upupa epops" "戴勝" "species" "NLC" "v1080131" "D" "[-1]" "bird" "432258" "Upupa epops" NA "species" 1025752 1025752 "1a71dd14-c6a1-4374-9589-3213e1db6ea2"
338 "Falco tinnunculus tinnunculus" "紅隼(指名亞種)" "infraspecies" "NLC" "v1080131" "C1; D" "[-2]" "bird" "380157" "Falco tinnunculus" NA "infraspecies" 380157 380157 "09cc20c4-5f37-4d4e-a770-472d2feab64f"
338 "Falco tinnunculus interstinctus" "紅隼(普通亞種)" "infraspecies" "NLC" "v1080131" "C1; D" "[-2]" "bird" "420286" "Falco tinnunculus" NA "infraspecies" 420286 420286 "7568befd-24c8-4d55-bd00-086775d70e9a"
338 "Falco tinnunculus" "紅隼" "species" "NLC" "v1080131" "C1; D" "[-2]" "bird" "380157" "Falco tinnunculus" NA "species" 1024356 1024356 "9f5661de-c843-4aae-9ac9-09c34263aef2"
339 "Falco peregrinus calidus" "遊隼(花梨隼)" "infraspecies" "NLC" "v1080131" "D" "[-2]" "bird" "380155" "Falco peregrinus" NA "infraspecies" 380155 380155 "4803633b-b356-4c03-b51c-ace12ce134a5"
339 "Falco peregrinus peregrinator" "遊隼(赤胸隼)" "infraspecies" "NLC" "v1080131" "D" "[-2]" "bird" "420283" "Falco peregrinus" NA "infraspecies" 420283 420283 "aec32b68-fdd9-4690-b46c-27ad42ac9740"
339 "Falco peregrinus japonensis" "遊隼(日本亞種)" "infraspecies" "NLC" "v1080131" "D" "[-2]" "bird" "432259" "Falco peregrinus" NA "infraspecies" 432259 432259 "c9905aae-419e-4df0-8439-524a879f0682"
339 "Falco peregrinus ernesti" "遊隼(菲律賓亞種)" "infraspecies" "NLC" "v1080131" "D" "[-2]" "bird" "432260" "Falco peregrinus" NA "infraspecies" 432260 432260 "523d5290-4e64-477b-bc07-d49f20739f87"
339 "Falco peregrinus" "遊隼" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380155" "Falco peregrinus" NA "species" 1024354 1024354 "6d15baa8-ebdc-48e6-b0e8-76836acbd62e"
340 "Terpsiphone incei" "阿穆爾壽帶" "species" "NLC" "v1080131" "D" "[-2]" "bird" "432198" "Terpsiphone incei" NA "species" 432198 432198 "1d45a016-63a3-41f3-a28c-6aab93101365"
341 "Acrocephalus bistrigiceps" "雙眉葦鶯" "species" "NLC" "v1080131" "D" "[-1]" "bird" "380454" "Acrocephalus bistrigiceps" NA "species" 380454 380454 "5f4a5de8-704b-4fa1-9afb-836c0c5aafdb"
342 "Locustella ochotensis ochotensis" "北蝗鶯(指名亞種)" "infraspecies" "NLC" "v1080131" "C1" "[-2]" "bird" "432283" "Locustella ochotensis" NA "infraspecies" 432283 432283 "c1221dfa-f1a5-4c4f-8803-788a2ddd353b"
342 "Locustella ochotensis subcerthiola" "北蝗鶯(堪察加亞種)" "infraspecies" "NLC" "v1080131" "C1" "[-2]" "bird" "432284" "Locustella ochotensis" NA "infraspecies" 432284 432284 "3a66f27f-b957-4abb-8df3-f4eb7b03fde2"
342 "Locustella ochotensis" "北蝗鶯" "species" "NLC" "v1080131" "C1" "[-2]" "bird" "432283" "Locustella ochotensis" NA "species" 1024674 1024674 "43b353db-13b1-4f14-b6a8-005a29be1789"
343 "Garrulax canorus" "大陸畫眉" "species" "NLC" "v1080131" "D" "[-2]" "bird" "432287" "Garrulax canorus" NA "species" 1024395 1024395 "0b16d184-e6e6-4fcf-a1f5-2ddbd8ca43bd"
344 "Copsychus saularis" "鵲鴝" "species" "NLC" "v1080131" "D" "[-2]" "bird" "419424" "Copsychus saularis" NA "species" 419424 419424 "be2248e3-4083-4435-9b12-d95dce563bbc"
345 "Cyanoptila cyanomelana" "白腹琉璃" "species" "NLC" "v1080131" "D" "[-1]" "bird" "419687" "Cyanoptila cyanomelana" NA "species" 1024065 1024065 "ceda3010-eba6-46f7-a24e-f3a717f3b324"
346 "Myophonus caeruleus" "白斑紫嘯鶇" "species" "NLC" "v1080131" "D" "[-2]" "bird" "419668" "Myophonus caeruleus" NA "species" 419668 419668 "53b0fc82-2b10-4899-b0e8-e7b1f230ca9c"
347 "Turdus hortulorum" "灰背鶇" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380403" "Turdus hortulorum" NA "species" 380403 380403 "16427c88-3c38-4cf4-b5a1-9a91118403e2"
348 "Turdus cardis" "烏灰鶇" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380401" "Turdus cardis" NA "species" 380401 380401 "66feb8dc-d8f8-4a0f-8a5f-c32dceca9fbb"
349 "Turdus naumanni" "紅尾鶇" "species" "NLC" "v1080131" "D" "[-1]" "bird" "380405" "Turdus naumanni" NA "species" 380405 380405 "9e684979-4523-4b90-afb2-cb8b95999f30"
350 "Sturnus nigricollis" "黑領椋鳥" "species" "NLC" "v1080131" "D" "[-3]" "bird" "419447" "Gracupica nigricollis" "Gracupica nigricollis" "species" 419447 419447 "1c50ca3b-a032-48a4-9d13-91bcd810a98a"
351 "Sturnus philippensis" "小椋鳥" "species" "NLC" "v1080131" "D" "[-1]" "bird" "431231" "Agropsar philippensis" "Agropsar philippensis" "species" 431231 431231 "05bf28a2-7480-4340-a0eb-19119b9538df"
352 "Anthus rubescens" "黃腹鷚" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380423" "Anthus rubescens" NA "species" 1023595 1023595 "2c47464f-c529-4cef-8fc0-630785635851"
353 "Emberiza elegans" "黃喉<U+9D50>" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380346" "Emberiza elegans" NA "species" 1024221 1024221 "ff1afc87-f949-41e0-94dc-5c88e61e7afb"
354 "Emberiza rutila" "銹<U+9D50>" "species" "NLC" "v1080131" "D" "[-2]" "bird" "380351" "Emberiza rutila" NA "species" 380351 380351 "0bfdb651-2ec1-4dda-90ae-e0875f85bf4d"
355 "Ramphiculus leclancheri taiwanus" "小綠鳩" "infraspecies" "NDD" "v1080131" NA NA "bird" "432246" "Ptilinopus leclancheri longialis" "Ptilinopus leclancheri longialis" "infraspecies" 432246 432246 "80f016bc-a3d2-4afd-865e-d5d8ce4c2968"
356 "Salanx acuticeps" "銳頭銀魚" "species" "NEX" "v1080131" NA NA "freshwater fish" "381259" "Salanx acuticeps" NA "species" 381259 381259 "0a686200-57ef-43a7-8ddc-74fb69c68aa8"
357 "Plecoglossus altivelis altivelis" "香魚" "infraspecies" "NRE" "v1080131" NA NA "freshwater fish" "381258" "Plecoglossus altivelis altivelis" NA "infraspecies" 381258 381258 "ca2b07d8-03bc-42b2-b824-6f8bcae73e8c"
358 "Myersina yangii" "楊氏鋤突<U+9C15>虎" "species" "NRE" "v1080131" NA NA "freshwater fish" "381809" "Myersina yangii" NA "species" 381809 381809 "1a1e825c-da83-4891-a345-dddafac332fd"
359 "Sinobdella sinensis" "中華刺鰍" "species" "NRE" "v1080131" NA NA "freshwater fish" "382957" "Sinobdella sinensis" NA "species" 382957 382957 "e28430a2-6add-4229-97ee-928730430945"
360 "Anguilla japonica" "日本鰻鱺" "species" "NCR" "v1080131" "A2ab" NA "freshwater fish" "380711" "Anguilla japonica" NA "species" 380711 380711 "3ccac959-aa94-4269-8440-ab537cb61ce4"
361 "Rhinogobius lanyuensis" "蘭嶼吻<U+9C15>虎" "species" "NCR" "v1080131" "B1ab(iii)+2ab(iii)" NA "freshwater fish" "381841" "Rhinogobius lanyuensis" NA "species" 381841 381841 "29a5affd-82db-4f27-8087-547953db793d"
362 "Squalidus banarescui" "巴氏銀鮈" "species" "NCR" "v1080131" "B2ab(ii)" NA "freshwater fish" "395247" "Squalidus banarescui" NA "species" 395247 395247 "96674ae7-a4d8-4688-a0bf-3e15d0fd2191"
363 "Aphyocypris amnis" "溪流細鯽" "species" "NCR" "v1080131" "C1" NA "freshwater fish" "395509" "Aphyocypris amnis" NA "species" 395509 395509 "93251335-396a-46d5-b77d-684148c7e14f"
364 "Hemimyzon taitungensis" "臺東間爬岩鰍" "species" "NEN" "v1080131" "B1ab(i,ii); EN B2ab(i,ii)" NA "freshwater fish" "380992" "Hemimyzon taitungensis" NA "species" 380992 380992 "bc1b317b-7389-4426-b00e-dc22a7667e2f"
365 "Aphyocypris kikuchii" "菊池氏細鯽" "species" "NEN" "v1080131" "B1ab(i,ii); B2ab(i,ii)" NA "freshwater fish" "380998" "Aphyocypris kikuchii" NA "species" 380998 380998 "bdfc69be-68b1-439c-90d0-be3c949d0a4c"
366 "Distoechodon tumirostris" "圓吻<U+9BDD>" "species" "NEN" "v1080131" "B1ab(i,ii); B2ab(i,ii)" NA "freshwater fish" "381008" "Distoechodon tumirostris" NA "species" 381008 381008 "be5e6dc4-aa9a-476a-aa54-36cfc34eb127"
367 "Gobiobotia cheni" "陳氏鰍鮀" "species" "NEN" "v1080131" "B1ab(i,ii); B2ab(i,ii)" NA "freshwater fish" "381009" "Gobiobotia cheni" NA "species" 381009 381009 "707298c4-85fc-4a84-8257-2d02cd413c95"
368 "Pararasbora moltrechti" "臺灣副細鯽" "species" "NEN" "v1080131" "B1ab(i,ii,v)+2ab(i,ii,v)" NA "freshwater fish" "381020" "Pararasbora moltrechti" NA "species" 381020 381020 "ba1431a7-f754-4687-88fc-cbae0450977d"
369 "Puntius semifasciolatus" "半紋小<U+9C83>" "species" "NEN" "v1080131" "B1ab(i,ii)+2ab(i,ii)" NA "freshwater fish" "381022" "Puntius semifasciolatus" NA "species" 381022 381022 "d11b18eb-ae8f-460b-985b-ac9042602183"
370 "Metzia formosae" "臺灣梅氏<U+9BFF>" "species" "NEN" "v1080131" "B2ab(ii)" NA "freshwater fish" "381023" "Metzia formosae" NA "species" 381023 381023 "e49be715-553a-4e2c-844e-48337d474042"
371 "Rhinogobius delicatus" "細斑吻<U+9C15>虎" "species" "NEN" "v1080131" "B2ab(i,ii)" NA "freshwater fish" "381837" "Rhinogobius delicatus" NA "species" 381837 381837 "6aeb0d30-117c-4720-afc0-7bc81b16bae8"
372 "Rhinogobius henchuenensis" "恆春吻<U+9C15>虎魚" "species" "NEN" "v1080131" "B1ab(i,ii)+2ab(i,ii)" NA "freshwater fish" "381840" "Rhinogobius henchuenensis" NA "species" 381840 381840 "6d47f686-a016-48f1-ba02-4f8a6f90db16"
373 "Rhinogobius nantaiensis" "南台吻<U+9C15>虎" "species" "NEN" "v1080131" "B1ab(i)+2ab(i)" NA "freshwater fish" "381844" "Rhinogobius nantaiensis" NA "species" 381844 381844 "fc09b1ef-fbd5-471b-a559-30c7aba24cfb"
374 "Liobagrus formosanus" "臺灣<U+4C40>" "species" "NEN" "v1080131" "B1ab(ii)+2ab(ii)" NA "freshwater fish" "382917" "Liobagrus formosanus" NA "species" 382917 382917 "895740ab-889c-498d-9e7e-61a09f69635a"
375 "Puntius snyderi" "斯奈德小<U+9C83>" "species" "NEN" "v1080131" "B1ab(i,ii)+2ab(i,ii)" NA "freshwater fish" "395245" "Puntius snyderi" NA "species" 395245 395245 "21f9db13-69e9-44be-8486-a3f3cf4f53f6"
376 "Oncorhynchus masou formosanus" "臺灣鉤吻鮭" "infraspecies" "NEN" "v1080131" "B1ac(ii,iv)+2ac(ii,iv)" "[+1]" "freshwater fish" "Fis-50012" "Oncorhynchus formosanus" "Oncorhynchus formosanus" "species" 382788 382788 "86411be4-c1f1-43b5-8750-fcdd950eed87"
377 "Oryzias latipes" "青<U+9C42>" "species" "NVU" "v1080131" "B1ab(ii); B2ab(ii)" "[+1]" "freshwater fish" "380858" "Oryzias latipes" NA "species" 380858 380858 "0a0c407d-db44-410d-8f0a-ee2fb166a9e4"
378 "Formosania lacustre" "纓口臺鰍" "species" "NVU" "v1080131" "B1ab(i,ii); B2ab(i,ii)" NA "freshwater fish" "380990" "Formosania lacustre" NA "species" 380990 380990 "6bbe09aa-56bd-40d8-aa77-03aac0b2efed"
379 "Hemimyzon formosanus" "臺灣間爬岩鰍" "species" "NVU" "v1080131" "B2ab(i,ii)" NA "freshwater fish" "380991" "Hemimyzon formosanus" NA "species" 380991 380991 "cea2ea72-bfa4-4718-be05-445fb6ce349b"
380 "Metzia mesembrinum" "大鱗梅氏<U+9BFF>" "species" "NVU" "v1080131" "C1" "[+1]" "freshwater fish" "381024" "Metzia mesembrinum" NA "species" 381024 381024 "8364ec1e-f5a0-44bb-8a50-40d7b548fb52"
381 "Sinibrama macrops" "大眼華<U+9BFF>" "species" "NVU" "v1080131" "B1ab(ii)+2ab(ii)" "[+1]" "freshwater fish" "381026" "Sinibrama macrops" NA "species" 381026 381026 "39675fc8-4221-4047-ac62-b93e9adf9bba"
382 "Channa asiatica" "七星鱧" "species" "NVU" "v1080131" "B2ab(i,ii)" "[+1]" "freshwater fish" "381617" "Channa asiatica" NA "species" 381617 381617 "68f8f081-d1ba-49a4-9883-d5bc44a4f828"
383 "Tachysurus adiposalis" "長脂擬鱨" "species" "NVU" "v1080131" "B1ab(ii)+2ab(ii)" NA "freshwater fish" "382921" "Tachysurus adiposalis" NA "species" 382921 382921 "0df8aedc-80ea-41e6-b916-a30a509aae5e"
384 "Opsariichthys kaopingensis" "高屏馬口<U+9C72>" "species" "NVU" "v1080131" "D2" NA "freshwater fish" "395436" "Opsariichthys kaopingensis" NA "species" 395436 395436 "bff10cdb-c00b-4f4c-a0af-3f435cd114a6"
385 "Sinogastromyzon puliensis" "埔里中華爬岩鰍" "species" "NNT" "v1080131" "B1a; B2a" NA "freshwater fish" "380993" "Sinogastromyzon puliensis" NA "species" 380993 380993 "a0ab15f4-6c18-4b96-91ba-8319b7894ef3"
386 "Culter alburnus" "翹嘴<U+9B8A>" "species" "NNT" "v1080131" "B1b(i,ii); B2(b)(i)(ii)" NA "freshwater fish" "381005" "Culter alburnus" NA "species" 381005 381005 "6bc30079-1e4d-4c47-a6ae-c992a9080494"
387 "Gobiobotia kolleri" "科勒氏鰍鮀" "species" "NNT" "v1080131" "B1(a) B2(a)" NA "freshwater fish" "381010" "Gobiobotia kolleri" NA "species" 381010 381010 "5198724a-b8f1-4966-8e2d-9a337aefe904"
388 "Microphysogobio brevirostris" "短吻小鰾鮈" "species" "NNT" "v1080131" "B1b(i,ii)+2b(i,ii)" NA "freshwater fish" "381017" "Microphysogobio brevirostris" NA "species" 381017 381017 "3e1bd674-c707-46c5-9f03-41f85c41f249"
389 "Rhodeus ocellatus ocellatus" "高體<U+9C1F><U+9B8D>" "infraspecies" "NNT" "v1080131" "B1b(i,ii)+2b(i,ii)" NA "freshwater fish" "381025" "Rhodeus ocellatus ocellatus" NA "infraspecies" 381025 381025 "1d3ea5e8-66ae-42db-8d80-a20f84ad82e8"
390 "Onychostoma alticorpus" "高身白甲魚" "species" "NNT" "v1080131" "B1a; B2a" NA "freshwater fish" "381029" "Onychostoma alticorpus" NA "species" 381029 381029 "51576a14-8ee7-4b82-a0bf-5036a8906566"
391 "Onychostoma barbatulum" "臺灣白甲魚" "species" "NNT" "v1080131" "A2bc; B1b(i,ii,v)+2b(i,ii,v)" NA "freshwater fish" "381030" "Onychostoma barbatulum" NA "species" 381030 381030 "e1c2ea0e-1cd5-4aca-b8ef-59a793511996"
392 "Macropodus opercularis" "蓋斑鬥魚" "species" "NNT" "v1080131" "B2ab(i,ii)" "[+2]" "freshwater fish" "381391" "Macropodus opercularis" NA "species" 381391 381391 "85ed0f4f-a781-45b9-93ad-66969a5be55a"
393 "Rhinogobius formosanus" "臺灣吻<U+9C15>虎" "species" "NNT" "v1080131" "B1a+2a" NA "freshwater fish" "381843" "Rhinogobius formosanus" NA "species" 381843 381843 "4bc44e6a-586e-49ca-a385-e9dc9706d440"
394 "Silurus asotus" "鯰" "species" "NNT" "v1080131" "B2b(i,ii)" NA "freshwater fish" "382926" "Silurus asotus" NA "species" 382926 382926 "fa5000e5-2ad6-4315-9d5a-0f3b004749c0"
395 "Sinogastromyzon nantaiensis" "南臺中華爬岩鰍" "species" "NNT" "v1080131" "B1a+2a" NA "freshwater fish" "383544" "Sinogastromyzon nantaiensis" NA "species" 383544 383544 "0c061ec6-8b80-4fed-b612-0d14da2bdee1"
396 "Lentipes armatus" "棘麟裂唇鯊<U+9C15>虎" "species" "NNT" "v1080131" "B2a" NA "freshwater fish" "395514" "Lentipes armatus" NA "species" 395514 395514 "65445927-de9d-4b76-ab6e-ccdcdd9b359f"
397 "Anguilla marmorata" "花鰻鱺" "species" "NLC" "v1080131" NA NA "freshwater fish" "380712" "Anguilla marmorata" NA "species" 380712 380712 "9580023d-6c11-42a2-a03e-4513d983cae3"
398 "Cobitis sinensis" "中華鰍" "species" "NLC" "v1080131" NA NA "freshwater fish" "380994" "Cobitis sinensis" NA "species" 380994 380994 "bed58f9e-a071-4cfb-ad33-149ba91b386a"
399 "Misgurnus anguillicaudatus" "泥鰍" "species" "NLC" "v1080131" NA NA "freshwater fish" "380995" "Misgurnus anguillicaudatus" NA "species" 380995 380995 "9cd32513-8776-4b11-ae0e-548154059714"
400 "Paramisgurnus dabryanus" "大鱗副泥鰍" "species" "NLC" "v1080131" NA NA "freshwater fish" "380996" "Paramisgurnus dabryanus" NA "species" 380996 380996 "719b88f2-ff73-40b1-ae2a-49eaf82c3759"
401 "Acrossocheilus paradoxus" "臺灣石魚賓" "species" "NLC" "v1080131" NA NA "freshwater fish" "380997" "Acrossocheilus paradoxus" NA "species" 380997 380997 "4d741193-b2ac-49db-8caf-d0f9c192bbd4"
402 "Candidia barbata" "臺灣鬚<U+9C72>" "species" "NLC" "v1080131" NA NA "freshwater fish" "381000" "Candidia barbata" NA "species" 381000 381000 "3e294710-6b83-4afb-adc2-b246b5c3cf95"
403 "Carassius auratus auratus" "鯽" "infraspecies" "NLC" "v1080131" NA NA "freshwater fish" "381001" "Carassius auratus auratus" NA "infraspecies" 381001 381001 "b9af0d4d-76a2-4352-bf58-1003f2f2a47c"
404 "Chanodichthys erythropterus" "紅鰭<U+9B8A>" "species" "NLC" "v1080131" NA NA "freshwater fish" "381006" "Chanodichthys erythropterus" NA "species" 381006 381006 "9e40f8b8-55dc-464b-a1da-6ddf745e9bd9"
