"","auto_id","Scientific.name_TBNinfra","Scientific.name_RLinfra","Chinese.common.name_RL","category_TWRL","Version","criteria_TWRL","taxon_group_TWRL","name_code_TWRL","taxon_rank_TWRL","tp_tid_infra","ra_tid_infra","taibnet_namecode_infra","uuid_infra","rank_infra","Scientific.name_TBN","Scientific.name_RL","tp_tid_species","ra_tid_species","taibnet_namecode_species","uuid_species","rank_species"
"84",84,"Phylloscopus ijimae","Phylloscopus ijimae","飯島柳鶯","NVU","v1080131","D","bird","404634","species",404634,404634,404634,"100a5f31-51f5-4c3b-a9c3-91c85bbe3849","species","Phylloscopus ijimae","Phylloscopus ijimae",404634,404634,404634,"100a5f31-51f5-4c3b-a9c3-91c85bbe3849","species"
"85",85,"Enicurus scouleri fortis","Enicurus scouleri fortis","小剪尾","NVU","v1080131","C1","bird","380375","infraspecies",380375,380375,380375,"78fbfc69-ece2-4188-bc6a-feb95dce9704","infraspecies","Enicurus scouleri","Enicurus scouleri",1024234,1024234,NA,"dede6677-498b-4ecf-9cfd-7098ff3207b1","species"
"86",86,"Prunella collaris fennelli","Prunella collaris fennelli","岩鷚","NVU","v1080131","C1","bird","380435","infraspecies",380435,380435,380435,"35f5b540-ef72-445b-85e0-63b70e3d1d95","infraspecies","Prunella collaris","Prunella collaris",1025318,1025318,NA,"8d00d5b2-2fb7-49de-b53c-e7f0209ecbaf","species"
"87",87,"Emberiza sulphurata","Emberiza sulphurata","野?","NVU","v1080131","C1;D","bird","404581","species",404581,404581,404581,"7d6d0434-7ed4-48d3-92bb-21dc1e5cb97c","species","Emberiza sulphurata","Emberiza sulphurata",404581,404581,404581,"7d6d0434-7ed4-48d3-92bb-21dc1e5cb97c","species"
"88",88,"Pyrrhula erythaca owstoni","Pyrrhula erythaca owstoni","灰鷽","NVU","v1080131","A2a+3a; C1","bird","380359","infraspecies",380359,380359,380359,"7d509501-7965-46cb-8dfd-b4932d131a87","infraspecies","Pyrrhula erythaca","Pyrrhula erythaca",1025379,1025379,NA,"a077c0bf-a835-4a9c-97a9-db1cc2553037","species"
"89",89,"Lonchura atricapilla formosana","Lonchura atricapilla formosana","黑頭文鳥","NVU","v1080131","C1; D","bird","420206","infraspecies",420206,420206,420206,"9830adf2-86ce-4471-9b22-d6df1ad24538","infraspecies","Lonchura atricapilla","Lonchura atricapilla",1024676,1024676,NA,"f3d89a59-01a5-4c8a-bff2-12d103301bc8","species"
"90",90,"Calonectris leucomelas","Calonectris leucomelas","大水薙鳥","NNT","v1080131","A2b","bird","380200","species",380200,380200,380200,"b938af4a-88e3-40a9-ba72-52455dfd5b45","species","Calonectris leucomelas","Calonectris leucomelas",380200,380200,380200,"b938af4a-88e3-40a9-ba72-52455dfd5b45","species"
"91",91,"Oceanodroma monorhis","Hydrobates monorhis","黑叉尾海燕","NNT","v1080131","A2b; C1","bird","380203","species",380203,380203,380203,"92cf552d-708b-45c4-833a-499e8b4732a1","species","Oceanodroma monorhis","Hydrobates monorhis",380203,380203,380203,"92cf552d-708b-45c4-833a-499e8b4732a1","species"
"92",92,"Platalea minor","Platalea minor","黑面琵鷺","NNT","v1080131","D","bird","380259","species",380259,380259,380259,"11f17de2-5ee5-4c69-8672-06a46d4283f3","species","Platalea minor","Platalea minor",380259,380259,380259,"11f17de2-5ee5-4c69-8672-06a46d4283f3","species"
"93",93,"Pernis ptilorhynchus","Pernis ptilorhynchus","東方蜂鷹","NNT","v1080131","D","bird","404628","species",1025168,1025168,NA,"19b1cc22-5e72-4376-b878-eeea24879682","species","Pernis ptilorhynchus","Pernis ptilorhynchus",1025168,1025168,NA,"19b1cc22-5e72-4376-b878-eeea24879682","species"
"94",94,"Ictinaetus malaiensis","Ictinaetus malaiensis","林鵰","NNT","v1080131","D","bird","380113","species",1024552,1024552,NA,"b2350fcd-44ae-4faf-9777-0e08342613fc","species","Ictinaetus malaiensis","Ictinaetus malaiensis",1024552,1024552,NA,"b2350fcd-44ae-4faf-9777-0e08342613fc","species"
"95",95,"Accipiter soloensis","Accipiter soloensis","赤腹鷹","NNT","v1080131","A2a","bird","380099","species",380099,380099,380099,"361a3560-d085-4fd2-b6f6-521f4c8049a5","species","Accipiter soloensis","Accipiter soloensis",380099,380099,380099,"361a3560-d085-4fd2-b6f6-521f4c8049a5","species"
"96",96,"Gallirallus striatus jouyi","Lewinia striata taiwanus","灰胸秧雞","NNT","v1080131","B2b(ii)","bird","380300","infraspecies",432226,432226,432226,"43f2a2a4-b784-4974-a45c-0533a0811f53","infraspecies","Gallirallus striatus","Lewinia striata",1024387,1024387,NA,"208efd26-6f49-4a15-954d-c3ef0a2f461f","species"
"97",96,"Gallirallus striatus taiwanus","Lewinia striata taiwanus","灰胸秧雞","NNT","v1080131","B2b(ii)","bird","380300","infraspecies",380300,380300,380300,"93e0a410-8c67-4013-a039-c9f2d2c46ef6","infraspecies"," ","Lewinia striata",NA,NA,NA," "," "
"98",97,"Haematopus ostralegus","Haematopus ostralegus","蠣?","NNT","v1080131","D","bird","380145","species",1024450,1024450,NA,"5aee8378-a6f8-44de-accf-f1922307c575","species","Haematopus ostralegus","Haematopus ostralegus",1024450,1024450,NA,"5aee8378-a6f8-44de-accf-f1922307c575","species"
"99",98,"Pluvialis squatarola","Pluvialis squatarola","灰斑?","NNT","v1080131","A2b","bird","420944","species",420944,420944,420944,"206694cd-785d-48a9-9325-fddfb01e130a","species","Pluvialis squatarola","Pluvialis squatarola",420944,420944,420944,"206694cd-785d-48a9-9325-fddfb01e130a","species"
"100",99,"Charadrius leschenaultii","Charadrius leschenaultii","鐵嘴?","NNT","v1080131","A2a; C1","bird","380141","species",1023923,1023923,NA,"faa3e92c-4cd3-468a-b5c4-e07c789c417f","species","Charadrius leschenaultii","Charadrius leschenaultii",1023923,1023923,NA,"faa3e92c-4cd3-468a-b5c4-e07c789c417f","species"
"101",100,"Tringa brevipes","Tringa brevipes","黃足鷸","NNT","v1080131","C1","bird","419632","species",419632,419632,419632,"3f8c00a3-5ec0-4b25-933c-4cc1e3ff7a2a","species","Tringa brevipes","Tringa brevipes",419632,419632,419632,"3f8c00a3-5ec0-4b25-933c-4cc1e3ff7a2a","species"
"102",101,"Numenius minutus","Numenius minutus","小杓鷸","NNT","v1080131","D","bird","380237","species",380237,380237,380237,"29fc16ff-90ba-4308-b815-05d77a4b1c5f","species","Numenius minutus","Numenius minutus",380237,380237,380237,"29fc16ff-90ba-4308-b815-05d77a4b1c5f","species"
"103",102,"Sternula albifrons","Sternula albifrons","小燕鷗","NNT","v1080131","A2a","bird","425231","species",1025547,1025547,NA,"492cb237-e66a-4af1-841c-58dcbdba08b1","species","Sternula albifrons","Sternula albifrons",1025547,1025547,NA,"492cb237-e66a-4af1-841c-58dcbdba08b1","species"
"104",103,"Otus elegans botelensis","Otus elegans botelensis","蘭嶼角鴞","NNT","v1080131","B1a+2a;  D","bird","380503","infraspecies",380503,380503,380503,"4e378931-a9f8-44ce-bfee-d28e9450a62c","infraspecies","Otus elegans","Otus elegans",1025027,1025027,NA,"11ac79d8-844c-431d-922b-fda00fa39e52","species"
"105",104,"Strix nivicolum yamadae","Strix nivicolum yamadae","東方灰林鴞","NNT","v1080131","D","bird","427288","infraspecies",427288,427288,427288,"a4b5ea95-9f25-4a03-9744-4e3c1140c2d7","infraspecies","Strix nivicolum","Strix nivicolum",1025564,1025564,NA,"a945b668-8e84-4a1f-af0e-d5c52adc515d","species"
"106",105,"Halcyon smyrnensis","Halcyon smyrnensis","蒼翡翠","NNT","v1080131","D","bird","380276","species",1024452,1024452,NA,"86c6e158-6df6-4eb8-b46e-a7c5bdeeb815","species","Halcyon smyrnensis","Halcyon smyrnensis",1024452,1024452,NA,"86c6e158-6df6-4eb8-b46e-a7c5bdeeb815","species"
"107",106,"Dendrocopos leucotos insularis","Dendrocopos leucotos insularis","大赤啄木","NNT","v1080131","D","bird","380492","infraspecies",380492,380492,380492,"6c6fe088-f285-4f0f-8f72-07d140ea6625","infraspecies","Dendrocopos leucotos","Dendrocopos leucotos",1024117,1024117,NA,"0cfc5f84-e36f-4eb0-b071-382adb17dce9","species"
"108",107,"Pericrocotus solaris","Pericrocotus solaris","灰喉山椒鳥","NNT","v1080131","C1","bird","380333","species",1025157,1025157,NA,"59f07053-6baf-4e5b-8080-158d9a8bb7ec","species","Pericrocotus solaris","Pericrocotus solaris",1025157,1025157,NA,"59f07053-6baf-4e5b-8080-158d9a8bb7ec","species"
"109",108,"Terpsiphone atrocaudata periophthalmica","Terpsiphone atrocaudata periophthalmica","紫綬帶","NNT","v1080131","B2a","bird","420270","infraspecies",420270,420270,420270,"2190fbbd-a33a-49f1-8a65-655a0ddb1342","infraspecies","Terpsiphone atrocaudata","Terpsiphone atrocaudata",1025642,1025642,NA,"4fe88bf7-7e84-4d82-bc5a-806cbcaff6e3","species"
"110",109,"Sittiparus castaneoventris","Sittiparus castaneoventris","赤腹山雀","NNT","v1080131","B1b(v)","bird","432166","species",432166,432166,432166,"b64554fc-0c0a-4ade-9e0d-5eb3cd84b0e7","species","Sittiparus castaneoventris","Sittiparus castaneoventris",432166,432166,432166,"b64554fc-0c0a-4ade-9e0d-5eb3cd84b0e7","species"
"111",110,"Parus monticolus insperatus","Parus monticolus insperatus","青背山雀","NNT","v1080131","B1b(v)","bird","380416","infraspecies",380416,380416,380416,"60c16ff7-c3df-469f-ad85-84c16443859f","infraspecies","Parus monticolus","Parus monticolus",1025134,1025134,NA,"45fa8681-3a7e-4a66-841b-7cf9da482b9e","species"
"112",111,"Machlolophus holsti","Parus holsti","黃山雀","NNT","v1080131","A2a; B1b(v); C1","bird","432368","species",432368,432368,432368,"ccab507a-b6e1-4063-9252-9c9318aaf524","species","Machlolophus holsti","Parus holsti",432368,432368,432368,"ccab507a-b6e1-4063-9252-9c9318aaf524","species"
"113",112,"Troglodytes troglodytes taivanus","Troglodytes troglodytes taivanus","鷦鷯","NNT","v1080131","B1b(i, v); C1","bird","380310","infraspecies",380310,380310,380310,"dcc62a9a-a73f-4381-abe0-2dc4572941cc","infraspecies","Troglodytes troglodytes","Troglodytes troglodytes",1025715,1025715,NA,"72d9aa41-68df-46f7-8eaf-69cb168781e3","species"
"114",113,"Horornis acanthizoides concolor","Cettia acanthizoides concolor","深山鶯","NNT","v1080131","B1b(i)","bird","428584","infraspecies",428584,428584,428584,"03519181-616a-4f5b-87dd-36be6d1d7228","infraspecies","Horornis acanthizoides","Cettia acanthizoides",1024522,1024522,NA,"aa95294c-8756-44f0-9c29-af3775cc3998","species"
"115",114,"Locustella alishanensis","Bradypterus alishanensis","台灣叢樹鶯","NNT","v1080131","A2(a); B1b(i, v)","bird","428588","species",428588,428588,428588,"afff8ca8-60e5-408f-b56b-18913d053c3a","species","Locustella alishanensis","Bradypterus alishanensis",428588,428588,428588,"afff8ca8-60e5-408f-b56b-18913d053c3a","species"
"116",115,"Prinia crinigera striata","Prinia crinigera striata","斑紋鷦鶯","NNT","v1080131","A2b","bird","425224","infraspecies",425224,425224,425224,"a16f0b8d-92b3-4dd5-9e0b-65df3699c9e9","infraspecies","Prinia crinigera","Prinia crinigera",1025300,1025300,NA,"41c093df-67c9-4b2f-8285-e1564b04bc90","species"
"117",116,"Fulvetta formosana","Alcippe formosana","褐頭花翼","NNT","v1080131","B1b(i, v)","bird","425189","species",425189,425189,425189,"2e269b3e-f070-43fd-b118-42667e65ae98","species","Fulvetta formosana","Alcippe formosana",425189,425189,425189,"2e269b3e-f070-43fd-b118-42667e65ae98","species"
"118",117,"Sinosuthora webbiana bulomacha","Paradoxornis webbianus bulomacha","粉紅鸚嘴","NNT","v1080131","A2b","bird","432369","infraspecies",432369,432369,432369,"1f7663d2-62ae-49d2-ad7d-758ff643c641","infraspecies","Sinosuthora webbiana","Paradoxornis webbianus",1025485,1025485,NA,"fda73faa-192f-4ec4-a2ad-4b33d1d6ce89","species"
"119",118,"Ianthocincla ruficeps","Garrulax ruficeps","台灣白喉噪眉","NNT","v1080131","D","bird","428595","species",428595,428595,428595,"3a87a4f1-eefd-4105-b95b-b9006b24ccdd","species","Ianthocincla ruficeps","Garrulax ruficeps",428595,428595,428595,"3a87a4f1-eefd-4105-b95b-b9006b24ccdd","species"
"120",119,"Brachypteryx montana goodfellowi","Brachypteryx montana goodfellowi","小翼鶇","NNT","v1080131","A2a; B1b(ii, v)","bird","380372","infraspecies",380372,380372,380372,"79946b7b-c023-420a-8395-c1ef8f68d82b","infraspecies","Brachypteryx montana","Brachypteryx montana",1023751,1023751,NA,"6c677c38-fb59-4e41-8e6c-711376abd069","species"
"121",120,"Turdus poliocephalus niveiceps","Turdus poliocephalus niveiceps","白頭鶇","NNT","v1080131","B1c(ii)+2c(i); D","bird","380408","infraspecies",380408,380408,380408,"e1a93139-8f2a-4448-82cb-0618ba26a02a","infraspecies","Turdus poliocephalus","Turdus poliocephalus",1025725,1025725,NA,"3f6ddcee-31b4-4af1-bd9b-01dc6b171118","species"
"122",121,"Gallinula chloropus","Gallinula chloropus","紅冠水雞","NLC","v1080131","A","bird","380299","species",1024385,1024385,NA,"5e5f7229-46dc-4eb0-93af-9ae0333f3abc","species","Gallinula chloropus","Gallinula chloropus",1024385,1024385,NA,"5e5f7229-46dc-4eb0-93af-9ae0333f3abc","species"
"123",122,"Recurvirostra avosetta","Recurvirostra avosetta","反嘴?","NLC","v1080131","A","bird","380149","species",380149,380149,380149,"8cf906d2-0fd8-44fd-91ad-d0f7c6a0551a","species","Recurvirostra avosetta","Recurvirostra avosetta",380149,380149,380149,"8cf906d2-0fd8-44fd-91ad-d0f7c6a0551a","species"
"124",123,"Hierococcyx sparverioides","Cuculus sparverioides","鷹鵑","NLC","v1080131","A","bird","432251","species",419697,419697,419697,"4a5551ba-234c-4bf3-a9a7-98c30399f5c3","species","Hierococcyx sparverioides","Cuculus sparverioides",419697,419697,419697,"4a5551ba-234c-4bf3-a9a7-98c30399f5c3","species"
"125",124,"Otus sunia","Otus sunia","東方角鴞","NLC","v1080131","A","bird","404622","species",1025030,1025030,NA,"c1927c41-b4d2-4726-8614-e3f34a3dee51","species","Otus sunia","Otus sunia",1025030,1025030,NA,"c1927c41-b4d2-4726-8614-e3f34a3dee51","species"
"126",125,"Arborophila crudigularis","Arborophila crudigular","台灣山鷓鴣","NLC","v1080131","A; B","bird","380285","species",380285,380285,380285,"e17f3444-d8de-4a62-b4af-9888b58c4f93","species","Arborophila crudigularis","Arborophila crudigular",380285,380285,380285,"e17f3444-d8de-4a62-b4af-9888b58c4f93","species"
"127",126,"Bambusicola sonorivox","Bambusicola sonorivox","台灣竹雞","NLC","v1080131","A; B","bird","419874","species",419874,419874,419874,"53905e4b-a68b-4775-8504-f581229a6c0d","species","Bambusicola sonorivox","Bambusicola sonorivox",419874,419874,419874,"53905e4b-a68b-4775-8504-f581229a6c0d","species"
"128",127,"Tachybaptus ruficollis","Tachybaptus ruficollis","小??","NLC","v1080131","A; B","bird","380198","species",1025604,1025604,NA,"b79ef67c-e3f2-4c38-94f6-a7b79217664a","species","Tachybaptus ruficollis","Tachybaptus ruficollis",1025604,1025604,NA,"b79ef67c-e3f2-4c38-94f6-a7b79217664a","species"
"129",128,"Elanus caeruleus","Elanus caeruleus","黑翅鳶","NLC","v1080131","A; B","bird","404578","species",1024209,1024209,NA,"ad5b2b40-aad1-43d5-8963-708d73adc98a","species","Elanus caeruleus","Elanus caeruleus",1024209,1024209,NA,"ad5b2b40-aad1-43d5-8963-708d73adc98a","species"
"130",129,"Spilornis cheela hoya","Spilornis cheela hoya","大冠鷲","NLC","v1080131","A; B; C; D","bird","380117","infraspecies",380117,380117,380117,"9e3f272f-1fc2-41e5-9ce7-5c3885a967ec","infraspecies","Spilornis cheela","Spilornis cheela",1025516,1025516,NA,"280c0c12-eb54-4c01-a10e-b7232b58de16","species"
"131",130,"Anous stolidus","Anous stolidus","玄燕鷗","NLC","v1080131","A; B; C; D","bird","380164","species",1023581,1023581,NA,"76f9f298-fd14-4242-8f51-c6a40783435d","species","Anous stolidus","Anous stolidus",1023581,1023581,NA,"76f9f298-fd14-4242-8f51-c6a40783435d","species"
"132",131,"Onychoprion anaethetus","Onychoprion anaethetus","白眉燕鷗","NLC","v1080131","A; B; C; D","bird","425232","species",1024993,1024993,NA,"fd252b08-fce5-4cc0-a698-b25a01828184","species","Onychoprion anaethetus","Onychoprion anaethetus",1024993,1024993,NA,"fd252b08-fce5-4cc0-a698-b25a01828184","species"
"133",132,"Sterna dougallii","Sterna dougallii","紅燕鷗","NLC","v1080131","A; B; C; D","bird","380182","species",1025543,1025543,NA,"7559234a-62cd-4f7b-a6cb-313de3115a12","species","Sterna dougallii","Sterna dougallii",1025543,1025543,NA,"7559234a-62cd-4f7b-a6cb-313de3115a12","species"
"134",133,"Sterna sumatrana","Sterna sumatrana","蒼燕鷗","NLC","v1080131","A; B; C; D","bird","380186","species",1025545,1025545,NA,"c92ed9a7-3377-472f-87d5-c85ae940d1cc","species","Sterna sumatrana","Sterna sumatrana",1025545,1025545,NA,"c92ed9a7-3377-472f-87d5-c85ae940d1cc","species"
"135",134,"Thalasseus bergii","Thalasseus bergii","鳳頭燕鷗","NLC","v1080131","A; B; C; D","bird","420056","species",1025652,1025652,NA,"96507010-27ae-438b-bd64-0be53aa069dd","species","Thalasseus bergii","Thalasseus bergii",1025652,1025652,NA,"96507010-27ae-438b-bd64-0be53aa069dd","species"
"136",135,"Pica pica","Pica pica","喜鵲","NLC","v1080131","A; B; C; D","bird","380334","species",1025225,1025225,NA,"212af887-0f7b-478e-8e22-d9fdb9759027","species","Pica pica","Pica pica",1025225,1025225,NA,"212af887-0f7b-478e-8e22-d9fdb9759027","species"
"137",136,"Periparus ater ptilosus","Parus ater ptilosus","煤山雀","NLC","v1080131","A; B; C; D","bird","419676","infraspecies",419676,419676,419676,"d1806e25-f71b-4c45-b8c7-6cb62d373eb1","infraspecies","Periparus ater","Parus ater",1025162,1025162,NA,"6da20db4-9529-42c7-991d-b67f8e37a6be","species"
"138",137,"Muscicapa ferruginea","Muscicapa ferruginea","紅尾鶲","NLC","v1080131","A; B; C; D","bird","380388","species",380388,380388,380388,"c42ead69-5725-4bbb-b3db-22810ec74dd4","species","Muscicapa ferruginea","Muscicapa ferruginea",380388,380388,380388,"c42ead69-5725-4bbb-b3db-22810ec74dd4","species"
"139",138,"Carpodacus formosanus","Carpodacus formosanus","台灣朱雀","NLC","v1080131","A; B; C; D","bird","425192","species",425192,425192,425192,"9948f41b-fc69-4e6f-849e-e8c2dacd825f","species","Carpodacus formosanus","Carpodacus formosanus",425192,425192,425192,"9948f41b-fc69-4e6f-849e-e8c2dacd825f","species"
"140",139,"Passer montanus","Passer montanus","麻雀","NLC","v1080131","A; B; C; D","bird","404623","species",1025139,1025139,NA,"b31b71bc-2539-44b1-8962-7cf7804ff182","species","Passer montanus","Passer montanus",1025139,1025139,NA,"b31b71bc-2539-44b1-8962-7cf7804ff182","species"
"141",140,"Lonchura striata","Lonchura striata","白腰文鳥","NLC","v1080131","A; B; C; D","bird","380427","species",1024678,1024678,NA,"63cad33a-13d4-495e-953c-ef72db7f31f8","species","Lonchura striata","Lonchura striata",1024678,1024678,NA,"63cad33a-13d4-495e-953c-ef72db7f31f8","species"
"142",141,"Lonchura punctulata","Lonchura punctulata","斑文鳥","NLC","v1080131","A; B; C; D","bird","380426","species",1024677,1024677,NA,"e37fd4e8-49de-4516-a446-c5782535d5d1","species","Lonchura punctulata","Lonchura punctulata",1024677,1024677,NA,"e37fd4e8-49de-4516-a446-c5782535d5d1","species"
"143",142,"Dendrocopos canicapillus","Dendrocopos canicapillus","小啄木","NLC","v1080131","A; B; D","bird","380491","species",1024116,1024116,NA,"0bfd8a68-bdff-4cc5-8336-efc005edd1c8","species","Dendrocopos canicapillus","Dendrocopos canicapillus",1024116,1024116,NA,"0bfd8a68-bdff-4cc5-8336-efc005edd1c8","species"
"144",143,"Regulus goodfellowi","Regulus goodfellowi","火冠戴菊鳥","NLC","v1080131","A; B; D","bird","380442","species",380442,380442,380442,"fc9b6509-2981-4915-b09b-7d289bb4622b","species","Regulus goodfellowi","Regulus goodfellowi",380442,380442,380442,"fc9b6509-2981-4915-b09b-7d289bb4622b","species"
"145",144,"Trochalopteron morrisonianum","Garrulax morrisonianus","台灣噪眉","NLC","v1080131","A; B; D","bird","428598","species",428598,428598,428598,"8b4b1b08-5329-4d14-ba12-c60fed02e413","species","Trochalopteron morrisonianum","Garrulax morrisonianus",428598,428598,428598,"8b4b1b08-5329-4d14-ba12-c60fed02e413","species"
"146",145,"Niltava vivida vivida","Niltava vivida vivida","黃腹琉璃","NLC","v1080131","A; B; D","bird","425216","infraspecies",425216,425216,425216,"8f47a187-2c97-405f-acc3-6285f6cf96bb","infraspecies","Niltava vivida","Niltava vivida",1024921,1024921,NA,"61a4f693-98bf-428f-847d-2ed004f7cbaf","species"
"147",146,"Tarsiger johnstoniae","Tarsiger johnstoniae","栗背林鴝","NLC","v1080131","A; B; D","bird","419684","species",419684,419684,419684,"2a938a10-e730-444a-93c2-93c753907c31","species","Tarsiger johnstoniae","Tarsiger johnstoniae",419684,419684,419684,"2a938a10-e730-444a-93c2-93c753907c31","species"
"148",147,"Phoenicurus fuliginosus affinis","Rhyacornis fuliginosa affinis","鉛色水鶇","NLC","v1080131","A; B; D","bird","425227","infraspecies",425227,425227,425227,"cb356438-6649-4f2b-82af-fb6cfcef282a","infraspecies","Phoenicurus fuliginosus","Rhyacornis fuliginosa",1025204,1025204,NA,"105e0a46-e9b2-4e6b-802b-df6b8504ec20","species"
